account_id,district_id,open_date,statement_frequency,name,region,population,num_cities,urban_ratio,avg_salary,entrepreneur_1000,municipality_population.500,municipality_population_500.1999,municipality_population_2000.9999,municipality_population_..10000,unemployment_rate_for_95,unemployment_rate_for_96,crimes_committed_in_95,crimes_committed_in_96,num_customers,credit_cards,loan_id,loan_granted_date,loan_amount,loan_payments,loan_term,loan_status,loan,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
706,49,1996-05-07,monthly,Semily,east Bohemia,75685,9,60.8,8208,155,31,28,5,1,1.8,2.26,1660,2123,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,27400,15,NA,62899,1000
708,26,1996-03-30,monthly,Plzen - mesto,west Bohemia,170449,1,100,10787,131,0,0,0,1,2.6,3.09,6041,6261,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6700,100,NA,28800,800
709,19,1994-07-25,monthly,Prachatice,south Bohemia,51428,4,52.7,8402,120,50,11,3,1,3.1,3.98,999,1099,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,58700,15,NA,138433,900
710,25,1994-09-02,monthly,Klatovy,west Bohemia,88757,10,61.7,8554,113,60,33,3,2,2.4,2.68,1822,2218,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5300,15,NA,25779,200
711,70,1994-07-06,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878,10108,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,19040,15,NA,70162,300
712,72,1996-12-01,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672,9208,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,63400,15,NA,147868,1100
713,58,1996-10-15,monthly,Jihlava,south Moravia,109164,4,63.6,8757,96,98,16,6,1,3.3,3.95,2212,2471,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6200,15,NA,23495,500
714,23,1996-11-04,monthly,Cheb,west Bohemia,87419,9,85.5,8624,102,21,11,4,3,1.7,2.66,2879,3198,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6000,15,NA,30043,600
715,32,1996-08-08,monthly,Ceska Lipa,north Bohemia,105058,10,81,9272,118,32,19,7,2,2.8,3.22,4340,4505,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,22000,15,NA,56591,500
716,47,1994-09-25,monthly,Pardubice,east Bohemia,162580,6,72.8,9538,111,83,26,5,1,1.5,1.81,6079,5410,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,36480,15,NA,71658,1000
717,75,1993-04-24,monthly,Prerov,north Moravia,138032,5,64.6,8819,99,67,30,4,2,5.3,5.66,4063,4505,2,1,NA,NA,NA,NA,NA,NA,FALSE,NA,22100,15,23,66148,400
718,1,1996-03-03,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,1,5117,1997-08-20,76944,6412,12,A,TRUE,FALSE,62400,15,12,134873,500
719,30,1993-12-21,monthly,Sokolov,west Bohemia,94812,10,81.8,9650,100,15,13,8,2,3.3,3.67,2985,2804,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7530,15,NA,61949,1100
720,54,1995-07-20,monthly,Brno - mesto,south Moravia,387570,1,100,9897,140,0,0,0,1,1.6,1.96,18721,18696,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5700,15,NA,39329,500
721,76,1993-08-29,monthly,Sumperk,north Moravia,127369,7,51.2,8369,107,31,32,13,2,4.7,5.88,3736,2807,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6750,15,NA,27743,500
725,70,1996-07-08,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878,10108,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4300,15,NA,40948,200
726,76,1994-02-03,monthly,Sumperk,north Moravia,127369,7,51.2,8369,107,31,32,13,2,4.7,5.88,3736,2807,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6700,15,NA,43252,300
727,35,1997-12-25,monthly,Jablonec n. Nisou,north Bohemia,88768,7,80.5,8867,130,10,18,5,1,1,1.21,3384,3620,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,1000,400,NA,32600,400
728,60,1995-11-28,monthly,Prostejov,south Moravia,110643,4,51.9,8441,115,49,41,4,1,3.4,4.48,1879,2252,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,9600,15,NA,36890,500
729,14,1997-02-15,monthly,Ceske Budejovice,south Bohemia,177686,9,74.8,10045,135,69,27,10,1,1.4,1.71,6604,6295,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,1872,15,NA,25058,900
730,4,1993-08-28,monthly,Kladno,central Bohemia,149893,6,67.4,9753,109,63,29,6,2,4.6,5.05,5244,5892,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,62400,15,NA,145142,800
731,5,1995-07-11,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616,3040,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6000,15,NA,20965,600
732,38,1996-06-07,monthly,Louny,north Bohemia,85852,4,59.8,8965,104,41,23,4,2,7,8.23,2653,2822,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,19300,15,NA,55985,600
734,5,1996-04-08,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616,3040,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4800,15,NA,22437,300
735,70,1997-09-17,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878,10108,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6200,15,NA,34390,500
736,75,1997-12-07,monthly,Prerov,north Moravia,138032,5,64.6,8819,99,67,30,4,2,5.3,5.66,4063,4505,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,9450,15,NA,24630,500
737,34,1993-12-08,monthly,Chomutov,north Bohemia,125236,5,87.7,9675,100,28,11,1,4,6.4,7.68,5323,5190,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8800,15,NA,32343,700
738,34,1993-06-21,monthly,Chomutov,north Bohemia,125236,5,87.7,9675,100,28,11,1,4,6.4,7.68,5323,5190,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,26600,15,39,111021,300
739,66,1996-03-18,monthly,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,102,151,41,2,3,3.5,4.12,2247,2103,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,26700,15,9,82020,1100
740,28,1994-04-04,monthly,Plzen - sever,west Bohemia,72541,8,36.9,8594,112,66,26,10,0,1.6,2.01,1580,1525,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6200,100,NA,26381,400
741,54,1994-07-14,monthly,Brno - mesto,south Moravia,387570,1,100,9897,140,0,0,0,1,1.6,1.96,18721,18696,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,31600,15,NA,105229,800
742,77,1994-01-28,monthly,Vsetin,north Moravia,148545,4,53.5,8909,113,8,35,12,3,4,5.56,3460,3590,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5500,15,NA,32853,400
743,10,1993-11-05,monthly,Praha - vychod,central Bohemia,92084,5,46.7,10124,141,55,29,4,3,0.5,0.54,3810,4316,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,3840,15,NA,35695,500
744,42,1993-03-06,monthly,Havlickuv Brod,east Bohemia,95907,7,59.1,8388,87,87,25,5,2,2.4,2.94,1658,1668,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,11350,15,NA,40471,400
745,43,1997-10-09,monthly,Hradec Kralove,east Bohemia,161854,6,76.3,9425,125,73,21,6,1,1.7,2.5,4085,3891,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5150,15,NA,29813,1100
746,75,1995-05-10,monthly,Prerov,north Moravia,138032,5,64.6,8819,99,67,30,4,2,5.3,5.66,4063,4505,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4300,15,NA,39212,500
747,39,1993-08-09,monthly,Most,north Bohemia,119895,4,89.9,10446,90,17,4,3,2,7.3,9.4,4947,4743,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8160,15,NA,35546,1100
748,10,1993-04-08,monthly,Praha - vychod,central Bohemia,92084,5,46.7,10124,141,55,29,4,3,0.5,0.54,3810,4316,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,40800,15,NA,107685,700
749,38,1997-03-23,monthly,Louny,north Bohemia,85852,4,59.8,8965,104,41,23,4,2,7,8.23,2653,2822,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8400,15,NA,44588,600
750,73,1993-09-12,monthly,Opava,north Moravia,182027,7,56.4,8746,90,17,49,12,2,3.3,3.74,4355,4433,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,28960,15,17,80117,1000
751,3,1993-05-12,monthly,Beroun,central Bohemia,75232,5,41.7,8980,111,55,26,4,1,1.9,2.21,2824,2813,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5600,15,NA,34756,900
752,23,1997-01-10,monthly,Cheb,west Bohemia,87419,9,85.5,8624,102,21,11,4,3,1.7,2.66,2879,3198,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,14100,15,NA,43548,700
753,31,1996-08-14,monthly,Tachov,west Bohemia,51313,4,59.2,8930,108,34,12,3,1,3.5,4.2,1328,1452,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,13000,15,NA,30895,1100
754,1,1995-06-08,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7100,15,NA,36689,800
755,38,1997-09-27,monthly,Louny,north Bohemia,85852,4,59.8,8965,104,41,23,4,2,7,8.23,2653,2822,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,27300,15,NA,75567,900
756,65,1995-01-13,monthly,Znojmo,south Moravia,114200,4,43.7,8403,105,101,41,4,1,5.7,5.72,2157,2718,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,2800,100,NA,87421,300
757,50,1993-07-19,monthly,Svitavy,east Bohemia,102609,6,52,8187,94,75,33,2,3,4.8,5.45,2123,2134,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,8100,15,50,80810,900
758,51,1997-12-19,monthly,Trutnov,east Bohemia,121947,11,70.5,8541,131,37,28,7,3,2.5,2.97,3496,3839,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4200,600,NA,27300,800
759,23,1993-08-01,monthly,Cheb,west Bohemia,87419,9,85.5,8624,102,21,11,4,3,1.7,2.66,2879,3198,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8220,15,NA,110409,300
760,1,1997-05-24,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,13300,15,NA,43382,300
761,43,1994-04-09,monthly,Hradec Kralove,east Bohemia,161854,6,76.3,9425,125,73,21,6,1,1.7,2.5,4085,3891,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,3800,100,NA,69229,300
762,76,1995-10-18,monthly,Sumperk,north Moravia,127369,7,51.2,8369,107,31,32,13,2,4.7,5.88,3736,2807,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5600,15,NA,27166,900
763,1,1995-02-23,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,23520,15,NA,56835,600
764,1,1993-01-08,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,14200,15,NA,37751,1100
765,12,1996-12-20,monthly,Pribram,central Bohemia,107870,6,58,8754,137,84,29,6,1,3.8,4.31,3804,3868,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,18500,15,NA,84581,400
766,3,1996-04-21,monthly,Beroun,central Bohemia,75232,5,41.7,8980,111,55,26,4,1,1.9,2.21,2824,2813,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,22900,15,NA,91789,500
767,25,1995-03-26,monthly,Klatovy,west Bohemia,88757,10,61.7,8554,113,60,33,3,2,2.4,2.68,1822,2218,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,22000,15,NA,61552,600
768,26,1997-07-03,monthly,Plzen - mesto,west Bohemia,170449,1,100,10787,131,0,0,0,1,2.6,3.09,6041,6261,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8100,15,NA,39673,800
770,7,1996-09-24,monthly,Melnik,central Bohemia,94725,6,63.4,9920,130,38,28,1,3,2.2,2.87,4289,4846,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,26500,15,NA,52480,800
771,22,1996-01-22,monthly,Domazlice,west Bohemia,58400,6,52.4,8620,100,65,16,4,1,1.1,1.25,1089,1117,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,33100,15,NA,71433,1100
772,45,1993-01-21,monthly,Jicin,east Bohemia,77917,5,53.5,8390,132,85,19,6,1,2.2,2.89,2080,2122,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,30600,15,NA,98005,500
773,15,1993-06-19,monthly,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,124,22,16,7,1,3.1,3.6,1845,1879,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,29000,1,NA,91542,-2871
774,1,1993-06-08,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,26600,15,NA,80748,500
775,1,1994-12-18,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,24400,15,NA,88412,300
776,66,1996-05-18,monthly,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,102,151,41,2,3,3.5,4.12,2247,2103,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,26400,15,9,91876,700
777,30,1997-12-28,monthly,Sokolov,west Bohemia,94812,10,81.8,9650,100,15,13,8,2,3.3,3.67,2985,2804,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,59400,15,NA,136506,300
778,68,1996-10-26,monthly,Frydek - Mistek,north Moravia,228848,6,57.2,9893,96,15,40,18,2,4,4.72,5623,5887,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6000,200,NA,37000,600
779,16,1996-08-13,monthly,Jindrichuv Hradec,south Bohemia,93931,8,56.9,8427,107,74,21,10,1,1.1,1.54,1874,1913,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,23900,15,NA,59263,300
780,3,1996-04-26,monthly,Beroun,central Bohemia,75232,5,41.7,8980,111,55,26,4,1,1.9,2.21,2824,2813,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,22800,15,NA,65160,600
781,33,1995-02-19,monthly,Decin,north Bohemia,133777,11,84.7,8705,116,24,17,7,3,5.7,7.61,4650,4859,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,3300,15,NA,22327,700
782,42,1997-10-30,monthly,Havlickuv Brod,east Bohemia,95907,7,59.1,8388,87,87,25,5,2,2.4,2.94,1658,1668,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,22700,15,NA,83778,500
783,1,1997-09-08,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,9050,15,NA,28487,1000
784,59,1994-04-19,monthly,Kromeriz,south Moravia,108871,6,62.1,8444,106,41,29,7,2,3.2,3.47,2595,2305,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,25900,15,NA,73102,1000
786,53,1995-08-12,monthly,Blansko,south Moravia,107911,7,50.9,8240,99,88,33,6,2,2.5,3.56,1850,1903,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,28000,15,NA,88459,900
787,10,1993-11-14,monthly,Praha - vychod,central Bohemia,92084,5,46.7,10124,141,55,29,4,3,0.5,0.54,3810,4316,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,14300,15,NA,39665,800
788,12,1996-06-25,monthly,Pribram,central Bohemia,107870,6,58,8754,137,84,29,6,1,3.8,4.31,3804,3868,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5000,15,NA,34537,900
789,39,1995-02-06,monthly,Most,north Bohemia,119895,4,89.9,10446,90,17,4,3,2,7.3,9.4,4947,4743,2,0,5125,1995-11-23,73056,1522,48,C,TRUE,FALSE,7100,15,NA,33555,500
790,54,1993-05-11,monthly,Brno - mesto,south Moravia,387570,1,100,9897,140,0,0,0,1,1.6,1.96,18721,18696,1,1,5126,1994-07-24,208128,4336,48,B,TRUE,TRUE,58100,15,16,147308,-1070
791,49,1995-12-14,monthly,Semily,east Bohemia,75685,9,60.8,8208,155,31,28,5,1,1.8,2.26,1660,2123,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6800,15,NA,27978,700
792,3,1997-08-13,monthly,Beroun,central Bohemia,75232,5,41.7,8980,111,55,26,4,1,1.9,2.21,2824,2813,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7000,15,NA,34008,400
793,47,1993-01-03,monthly,Pardubice,east Bohemia,162580,6,72.8,9538,111,83,26,5,1,1.5,1.81,6079,5410,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4900,15,NA,32247,800
794,63,1997-04-24,monthly,Vyskov,south Moravia,86513,5,50.5,8288,110,38,36,5,1,3.7,4.52,1562,1460,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5100,15,NA,20714,900
795,25,1995-01-27,monthly,Klatovy,west Bohemia,88757,10,61.7,8554,113,60,33,3,2,2.4,2.68,1822,2218,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,21800,15,NA,75695,900
796,1,1997-02-13,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,54800,15,NA,118645,700
797,57,1996-11-20,monthly,Hodonin,south Moravia,161954,8,48,8720,116,21,37,20,3,3.7,4.5,3729,3651,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,44200,15,NA,107581,900
798,1,1996-04-22,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6480,15,NA,51494,600
799,56,1993-10-10,monthly,Breclav,south Moravia,124605,8,46,8772,126,11,42,14,1,4.6,4.98,2854,3158,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4800,300,NA,23400,200
800,11,1997-12-06,monthly,Praha - zapad,central Bohemia,75637,7,36.5,9622,154,35,36,9,0,0.4,0.59,3475,3529,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5100,15,NA,36366,1100
801,16,1997-07-23,monthly,Jindrichuv Hradec,south Bohemia,93931,8,56.9,8427,107,74,21,10,1,1.1,1.54,1874,1913,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,9600,15,NA,33244,300
802,15,1994-12-20,monthly,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,124,22,16,7,1,3.1,3.6,1845,1879,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,14900,15,NA,49406,300
803,19,1995-09-09,monthly,Prachatice,south Bohemia,51428,4,52.7,8402,120,50,11,3,1,3.1,3.98,999,1099,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,66900,3,NA,155437,-14628
804,64,1996-02-06,monthly,Zlin,south Moravia,197099,10,74.7,9624,145,29,41,10,2,1.6,2.31,4484,4265,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,22880,15,12,76735,500
805,10,1996-12-02,monthly,Praha - vychod,central Bohemia,92084,5,46.7,10124,141,55,29,4,3,0.5,0.54,3810,4316,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,31200,5,NA,58470,-2400
806,13,1996-10-29,monthly,Rakovnik,central Bohemia,53921,2,41.3,8598,123,61,22,1,1,2.7,3.26,1597,1875,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8580,15,NA,26475,300
808,69,1995-06-13,monthly,Jesenik,north Moravia,42821,3,48.4,8173,124,4,13,5,1,NA,7.01,NA,1358,1,0,5128,1996-04-11,215616,4492,48,D,TRUE,TRUE,18700,6,NA,50125,-4385
809,36,1995-12-20,monthly,Liberec,north Bohemia,159617,9,85.2,9198,131,29,19,8,1,3.3,4.28,5796,6132,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,21200,15,NA,58300,900
810,46,1995-11-11,monthly,Nachod,east Bohemia,112709,10,73.5,8369,117,48,20,7,3,1.7,2.31,2854,2618,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8800,15,NA,31081,200
812,1,1996-08-30,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,22300,15,NA,70929,1000
813,16,1993-02-10,monthly,Jindrichuv Hradec,south Bohemia,93931,8,56.9,8427,107,74,21,10,1,1.1,1.54,1874,1913,1,0,5130,1994-05-11,24312,2026,12,A,TRUE,FALSE,24322,15,NA,61338,1100
814,76,1996-10-06,monthly,Sumperk,north Moravia,127369,7,51.2,8369,107,31,32,13,2,4.7,5.88,3736,2807,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,17100,15,NA,39283,300
815,56,1993-08-25,monthly,Breclav,south Moravia,124605,8,46,8772,126,11,42,14,1,4.6,4.98,2854,3158,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4560,15,NA,21167,300
816,52,1993-08-05,monthly,Usti nad Orlici,east Bohemia,139012,10,61.9,8363,108,59,41,8,3,2.5,3.49,2564,2799,1,0,5131,1995-01-08,48624,2026,24,A,TRUE,FALSE,60200,15,NA,153641,200
817,5,1994-03-18,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616,3040,1,0,5132,1995-02-17,538500,8975,60,C,TRUE,FALSE,23800,15,NA,69776,200
819,20,1995-04-22,monthly,Strakonice,south Bohemia,70646,4,58.4,8547,120,94,14,3,1,2.6,3.64,1563,1542,2,1,NA,NA,NA,NA,NA,NA,FALSE,NA,24000,15,NA,68644,600
820,74,1995-11-04,monthly,Ostrava - mesto,north Moravia,323870,1,100,10673,100,0,0,0,1,4.7,5.44,18782,18347,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,39840,15,NA,69070,200
821,60,1996-03-16,monthly,Prostejov,south Moravia,110643,4,51.9,8441,115,49,41,4,1,3.4,4.48,1879,2252,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5800,15,NA,34556,300
822,40,1996-10-04,monthly,Teplice,north Bohemia,128118,8,85.3,9317,97,9,16,6,3,6.4,7.07,6949,6872,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,17100,15,NA,35170,500
823,71,1997-09-19,monthly,Novy Jicin,north Moravia,161227,10,69.7,8678,102,5,35,11,4,5.9,5.57,4980,4595,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,1515,15,NA,25009,1100
824,32,1996-03-21,monthly,Ceska Lipa,north Bohemia,105058,10,81,9272,118,32,19,7,2,2.8,3.22,4340,4505,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,9100,15,NA,55771,700
825,19,1996-03-06,monthly,Prachatice,south Bohemia,51428,4,52.7,8402,120,50,11,3,1,3.1,3.98,999,1099,1,1,5134,1997-02-02,53076,4423,12,A,TRUE,FALSE,14700,15,4,65122,500
826,44,1996-10-05,monthly,Chrudim,east Bohemia,105606,7,53,8254,97,77,26,7,2,2.7,3.76,2166,2325,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,11300,15,NA,43603,700
827,36,1996-02-23,monthly,Liberec,north Bohemia,159617,9,85.2,9198,131,29,19,8,1,3.3,4.28,5796,6132,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4230,15,NA,31310,1000
828,1,1997-02-12,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,13900,15,6,53254,1000
829,59,1996-11-10,monthly,Kromeriz,south Moravia,108871,6,62.1,8444,106,41,29,7,2,3.2,3.47,2595,2305,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,2120,15,NA,34294,800
830,74,1993-02-08,monthly,Ostrava - mesto,north Moravia,323870,1,100,10673,100,0,0,0,1,4.7,5.44,18782,18347,2,1,NA,NA,NA,NA,NA,NA,FALSE,NA,35040,15,NA,95451,200
831,44,1996-09-18,monthly,Chrudim,east Bohemia,105606,7,53,8254,97,77,26,7,2,2.7,3.76,2166,2325,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,3700,15,NA,21799,1000
832,42,1996-05-24,monthly,Havlickuv Brod,east Bohemia,95907,7,59.1,8388,87,87,25,5,2,2.4,2.94,1658,1668,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4100,15,NA,22456,500
833,31,1996-08-29,monthly,Tachov,west Bohemia,51313,4,59.2,8930,108,34,12,3,1,3.5,4.2,1328,1452,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5900,15,NA,33070,900
834,3,1997-05-23,monthly,Beroun,central Bohemia,75232,5,41.7,8980,111,55,26,4,1,1.9,2.21,2824,2813,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7400,15,NA,24840,900
836,46,1996-07-28,monthly,Nachod,east Bohemia,112709,10,73.5,8369,117,48,20,7,3,1.7,2.31,2854,2618,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,27000,15,NA,51280,1100
837,46,1993-09-18,monthly,Nachod,east Bohemia,112709,10,73.5,8369,117,48,20,7,3,1.7,2.31,2854,2618,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,26400,15,NA,81694,400
838,47,1993-10-23,monthly,Pardubice,east Bohemia,162580,6,72.8,9538,111,83,26,5,1,1.5,1.81,6079,5410,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4900,100,NA,36400,1100
839,16,1995-01-17,monthly,Jindrichuv Hradec,south Bohemia,93931,8,56.9,8427,107,74,21,10,1,1.1,1.54,1874,1913,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,29400,15,15,92818,500
840,70,1996-03-12,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878,10108,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,44000,15,NA,79941,500
841,1,1993-11-04,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8200,15,NA,56567,800
842,62,1995-04-07,monthly,Uherske Hradiste,south Moravia,145688,5,40.7,8544,109,22,41,13,2,1.2,1.86,2719,2906,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7400,15,NA,25376,700
843,6,1997-04-09,monthly,Kutna Hora,central Bohemia,77963,4,51.5,8546,126,60,23,4,2,2.9,4.02,2640,3120,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7900,15,NA,28819,900
844,53,1994-04-28,monthly,Blansko,south Moravia,107911,7,50.9,8240,99,88,33,6,2,2.5,3.56,1850,1903,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,62400,15,8,126302,700
