,account_id,district_id,date,statement_frequency,name,region,population,num_cities,urban_ratio,avg_salary,entrepreneur_1000,municipality_population<500,municipality_population_500-1999,municipality_population_2000-9999,municipality_population_>=10000,unemployment_rate_for_95,unemployment_rate_for_96,crimes_committed_in_95,crimes_committed_in_96,num_customers,credit_cards,loan_id,loan_granted_date,loan_amount,loan_payments,loan_term,loan_status,loan,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
459,519,24,1993-11-12,monthly,Karlovy Vary,west Bohemia,122603,8,80.0,8991,128,25,21,6,2,1.3,2.01,5198.0,5273,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,13600,15,NA,36854,200
460,520,60,1993-11-04,monthly,Prostejov,south Moravia,110643,4,51.9,8441,115,49,41,4,1,3.4,4.48,1879.0,2252,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,8670,15,NA,34533,1000
461,521,9,1995-10-08,monthly,Nymburk,central Bohemia,81344,6,55.3,8899,149,61,23,4,2,3.3,3.97,2987.0,2487,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,60900,15,4.0,153181,800
462,522,17,1995-12-20,monthly,Pelhrimov,south Bohemia,74062,7,61.4,8114,119,99,15,4,2,2.3,2.62,1003.0,1181,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,10100,15,NA,50101,400
463,523,1,1993-08-11,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,23100,15,NA,88566,300
464,524,61,1994-05-03,monthly,Trebic,south Moravia,117897,6,53.8,8814,107,139,28,5,1,4.7,5.74,2112.0,2059,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,49900,15,NA,93588,1000
465,525,70,1996-03-20,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878.0,10108,1,0.0,5086.0,1997-07-16,210384.0,4383.0,48.0,C,True,False,46900,15,NA,158444,300
466,526,67,1996-07-16,monthly,Bruntal,north Moravia,106054,6,63.1,8110,109,38,25,6,2,5.7,6.55,3244.0,3079,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,35040,15,NA,57960,400
467,528,17,1996-12-30,monthly,Pelhrimov,south Bohemia,74062,7,61.4,8114,119,99,15,4,2,2.3,2.62,1003.0,1181,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,5350,15,NA,25178,300
468,529,39,1997-08-18,monthly,Most,north Bohemia,119895,4,89.9,10446,90,17,4,3,2,7.3,9.4,4947.0,4743,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,5400,15,NA,43869,700
469,530,54,1996-11-19,monthly,Brno - mesto,south Moravia,387570,1,100.0,9897,140,0,0,0,1,1.6,1.96,18721.0,18696,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,26000,15,NA,71170,600
470,531,31,1995-08-18,monthly,Tachov,west Bohemia,51313,4,59.2,8930,108,34,12,3,1,3.5,4.2,1328.0,1452,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,2144,15,NA,36029,1000
471,532,26,1995-09-02,monthly,Plzen - mesto,west Bohemia,170449,1,100.0,10787,131,0,0,0,1,2.6,3.09,6041.0,6261,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,64000,15,NA,152480,900
472,533,40,1995-05-07,monthly,Teplice,north Bohemia,128118,8,85.3,9317,97,9,16,6,3,6.4,7.07,6949.0,6872,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,20400,15,NA,39208,400
473,534,1,1997-05-26,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,43520,15,NA,65425,800
474,535,35,1994-05-24,monthly,Jablonec n. Nisou,north Bohemia,88768,7,80.5,8867,130,10,18,5,1,1.0,1.21,3384.0,3620,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,23200,15,NA,72677,800
475,536,14,1996-10-13,monthly,Ceske Budejovice,south Bohemia,177686,9,74.8,10045,135,69,27,10,1,1.4,1.71,6604.0,6295,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,4900,15,NA,32588,900
476,537,34,1997-01-08,monthly,Chomutov,north Bohemia,125236,5,87.7,9675,100,28,11,1,4,6.4,7.68,5323.0,5190,2,1.0,NA,NA,NA,NA,NA,NA,True,NA,13900,15,3.0,67148,500
477,538,70,1994-06-07,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878.0,10108,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,5300,15,NA,26157,800
478,540,75,1993-10-16,monthly,Prerov,north Moravia,138032,5,64.6,8819,99,67,30,4,2,5.3,5.66,4063.0,4505,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,45300,15,NA,86149,300
479,541,61,1993-08-12,monthly,Trebic,south Moravia,117897,6,53.8,8814,107,139,28,5,1,4.7,5.74,2112.0,2059,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,22800,15,69.0,67897,200
480,542,1,1993-11-01,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,8550,15,NA,26086,900
481,543,64,1994-05-03,monthly,Zlin,south Moravia,197099,10,74.7,9624,145,29,41,10,2,1.6,2.31,4484.0,4265,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,5670,15,NA,27687,600
482,544,32,1995-05-15,monthly,Ceska Lipa,north Bohemia,105058,10,81.0,9272,118,32,19,7,2,2.8,3.22,4340.0,4505,1,1.0,5088.0,1996-08-22,91152.0,3798.0,24.0,A,True,False,47400,15,4.0,111236,400
483,545,54,1993-11-24,monthly,Brno - mesto,south Moravia,387570,1,100.0,9897,140,0,0,0,1,1.6,1.96,18721.0,18696,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,27200,15,NA,89029,900
484,546,8,1996-11-23,monthly,Mlada Boleslav,central Bohemia,112065,8,69.4,11277,127,95,19,7,1,1.2,1.44,5179.0,4987,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,6300,15,NA,27084,1100
485,547,24,1997-07-27,monthly,Karlovy Vary,west Bohemia,122603,8,80.0,8991,128,25,21,6,2,1.3,2.01,5198.0,5273,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,2273,15,NA,20551,900
486,548,16,1994-06-07,monthly,Jindrichuv Hradec,south Bohemia,93931,8,56.9,8427,107,74,21,10,1,1.1,1.54,1874.0,1913,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,9850,15,NA,37337,200
487,549,5,1996-11-27,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616.0,3040,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,16600,15,24.0,58365,500
488,550,24,1997-10-17,monthly,Karlovy Vary,west Bohemia,122603,8,80.0,8991,128,25,21,6,2,1.3,2.01,5198.0,5273,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,8100,15,NA,33732,200
489,551,77,1993-05-07,monthly,Vsetin,north Moravia,148545,4,53.5,8909,113,8,35,12,3,4.0,5.56,3460.0,3590,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,37400,15,NA,68160,800
490,552,14,1993-08-20,monthly,Ceske Budejovice,south Bohemia,177686,9,74.8,10045,135,69,27,10,1,1.4,1.71,6604.0,6295,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,6800,15,NA,33808,900
491,553,26,1995-06-06,monthly,Plzen - mesto,west Bohemia,170449,1,100.0,10787,131,0,0,0,1,2.6,3.09,6041.0,6261,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,22400,15,NA,70450,300
492,554,26,1996-01-26,monthly,Plzen - mesto,west Bohemia,170449,1,100.0,10787,131,0,0,0,1,2.6,3.09,6041.0,6261,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,22100,15,NA,82574,800
493,555,24,1993-05-15,monthly,Karlovy Vary,west Bohemia,122603,8,80.0,8991,128,25,21,6,2,1.3,2.01,5198.0,5273,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,35800,15,NA,71341,300
494,556,12,1997-06-26,monthly,Pribram,central Bohemia,107870,6,58.0,8754,137,84,29,6,1,3.8,4.31,3804.0,3868,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,20300,15,NA,62028,500
495,557,1,1995-11-26,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,7200,15,NA,25086,600
496,558,10,1996-06-15,monthly,Praha - vychod,central Bohemia,92084,5,46.7,10124,141,55,29,4,3,0.5,0.54,3810.0,4316,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,8500,15,NA,52831,900
497,559,46,1993-03-05,monthly,Nachod,east Bohemia,112709,10,73.5,8369,117,48,20,7,3,1.7,2.31,2854.0,2618,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,12000,15,NA,32758,300
498,560,36,1995-08-20,monthly,Liberec,north Bohemia,159617,9,85.2,9198,131,29,19,8,1,3.3,4.28,5796.0,6132,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,17200,15,NA,50513,800
499,561,11,1996-12-12,monthly,Praha - zapad,central Bohemia,75637,7,36.5,9622,154,35,36,9,0,0.4,0.59,3475.0,3529,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,8150,15,NA,35325,400
500,562,50,1993-02-25,monthly,Svitavy,east Bohemia,102609,6,52.0,8187,94,75,33,2,3,4.8,5.45,2123.0,2134,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,24500,15,NA,82258,300
501,563,53,1993-07-27,monthly,Blansko,south Moravia,107911,7,50.9,8240,99,88,33,6,2,2.5,3.56,1850.0,1903,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,7700,15,NA,48083,500
502,564,5,1997-12-23,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616.0,3040,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,20320,15,NA,58234,1100
503,565,39,1995-11-25,monthly,Most,north Bohemia,119895,4,89.9,10446,90,17,4,3,2,7.3,9.4,4947.0,4743,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,3760,15,NA,47049,700
504,566,8,1997-11-13,monthly,Mlada Boleslav,central Bohemia,112065,8,69.4,11277,127,95,19,7,1,1.2,1.44,5179.0,4987,2,1.0,NA,NA,NA,NA,NA,NA,True,NA,64500,15,NA,121076,700
505,567,15,1996-06-19,monthly,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,124,22,16,7,1,3.1,3.6,1845.0,1879,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,23800,15,NA,65380,900
506,568,18,1995-03-28,monthly,Pisek,south Bohemia,70699,4,65.3,8968,131,60,13,2,1,2.8,3.35,1740.0,1910,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,28300,15,NA,65405,200
507,569,76,1996-10-01,monthly,Sumperk,north Moravia,127369,7,51.2,8369,107,31,32,13,2,4.7,5.88,3736.0,2807,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,8520,15,NA,36866,300
508,570,3,1996-11-14,monthly,Beroun,central Bohemia,75232,5,41.7,8980,111,55,26,4,1,1.9,2.21,2824.0,2813,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,12400,15,NA,42973,800
509,571,72,1996-07-16,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672.0,9208,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,3650,15,NA,28723,200
510,572,32,1994-03-27,monthly,Ceska Lipa,north Bohemia,105058,10,81.0,9272,118,32,19,7,2,2.8,3.22,4340.0,4505,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,29120,15,NA,80871,700
511,574,70,1993-07-30,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878.0,10108,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,75900,15,NA,142918,900
512,575,38,1994-04-26,monthly,Louny,north Bohemia,85852,4,59.8,8965,104,41,23,4,2,7.0,8.23,2653.0,2822,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,22200,15,NA,43106,200
513,576,55,1993-01-01,monthly,Brno - venkov,south Moravia,157042,9,33.9,8743,111,49,70,18,0,1.8,2.43,3659.0,3894,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,12500,15,NA,44854,900
514,577,29,1994-09-20,monthly,Rokycany,west Bohemia,45714,6,55.6,8843,113,52,10,5,1,2.8,3.6,818.0,888,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,13000,15,NA,88795,400
515,579,1,1997-12-16,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,10500,15,NA,33897,900
516,580,75,1996-05-20,monthly,Prerov,north Moravia,138032,5,64.6,8819,99,67,30,4,2,5.3,5.66,4063.0,4505,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,19040,15,NA,38639,500
517,581,26,1996-10-13,monthly,Plzen - mesto,west Bohemia,170449,1,100.0,10787,131,0,0,0,1,2.6,3.09,6041.0,6261,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,12350,15,NA,55554,500
518,582,12,1994-08-05,monthly,Pribram,central Bohemia,107870,6,58.0,8754,137,84,29,6,1,3.8,4.31,3804.0,3868,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,7650,15,NA,27555,1100
519,584,31,1996-07-14,monthly,Tachov,west Bohemia,51313,4,59.2,8930,108,34,12,3,1,3.5,4.2,1328.0,1452,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,6000,15,NA,25068,200
520,585,4,1997-09-04,monthly,Kladno,central Bohemia,149893,6,67.4,9753,109,63,29,6,2,4.6,5.05,5244.0,5892,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,4500,600,NA,28704,400
521,586,54,1995-03-16,monthly,Brno - mesto,south Moravia,387570,1,100.0,9897,140,0,0,0,1,1.6,1.96,18721.0,18696,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,33500,15,NA,101460,900
522,587,19,1996-06-21,monthly,Prachatice,south Bohemia,51428,4,52.7,8402,120,50,11,3,1,3.1,3.98,999.0,1099,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,4300,600,NA,33900,400
523,588,66,1993-03-14,monthly,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,102,151,41,2,3,3.5,4.12,2247.0,2103,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,8600,15,NA,40269,1000
524,589,1,1997-04-26,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,27200,15,3.0,76603,700
525,590,50,1996-02-24,monthly,Svitavy,east Bohemia,102609,6,52.0,8187,94,75,33,2,3,4.8,5.45,2123.0,2134,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,17800,15,NA,61596,1100
526,591,1,1997-08-12,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,3600,15,NA,26347,700
527,592,23,1996-12-27,monthly,Cheb,west Bohemia,87419,9,85.5,8624,102,21,11,4,3,1.7,2.66,2879.0,3198,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,8200,15,NA,28902,300
528,593,48,1996-07-16,monthly,Rychnov nad Kneznou,east Bohemia,78955,9,59.0,9060,124,50,24,8,1,1.7,2.44,1655.0,1717,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,22400,15,NA,76642,800
529,594,54,1994-12-09,monthly,Brno - mesto,south Moravia,387570,1,100.0,9897,140,0,0,0,1,1.6,1.96,18721.0,18696,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,6330,15,NA,28280,500
530,595,20,1996-12-21,monthly,Strakonice,south Bohemia,70646,4,58.4,8547,120,94,14,3,1,2.6,3.64,1563.0,1542,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,65700,15,NA,127630,200
531,596,31,1994-10-13,monthly,Tachov,west Bohemia,51313,4,59.2,8930,108,34,12,3,1,3.5,4.2,1328.0,1452,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,62300,15,NA,123380,700
532,597,41,1993-12-05,monthly,Usti nad Labem,north Bohemia,118650,3,85.6,9832,114,8,8,5,1,3.3,4.48,6445.0,5471,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,25300,15,NA,69223,300
533,598,1,1997-02-08,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,12600,15,4.0,74408,1100
534,599,54,1996-12-04,monthly,Brno - mesto,south Moravia,387570,1,100.0,9897,140,0,0,0,1,1.6,1.96,18721.0,18696,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,12900,15,NA,40470,600
535,600,46,1997-03-13,monthly,Nachod,east Bohemia,112709,10,73.5,8369,117,48,20,7,3,1.7,2.31,2854.0,2618,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,18600,15,1.0,61922,200
536,601,29,1993-08-04,monthly,Rokycany,west Bohemia,45714,6,55.6,8843,113,52,10,5,1,2.8,3.6,818.0,888,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,5790,15,NA,27251,300
537,602,43,1995-10-27,monthly,Hradec Kralove,east Bohemia,161854,6,76.3,9425,125,73,21,6,1,1.7,2.5,4085.0,3891,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,7200,15,NA,28913,700
538,603,62,1996-06-11,monthly,Uherske Hradiste,south Moravia,145688,5,40.7,8544,109,22,41,13,2,1.2,1.86,2719.0,2906,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,27520,15,17.0,72799,500
539,604,12,1993-11-26,monthly,Pribram,central Bohemia,107870,6,58.0,8754,137,84,29,6,1,3.8,4.31,3804.0,3868,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,22200,15,NA,59170,800
540,605,65,1997-02-04,monthly,Znojmo,south Moravia,114200,4,43.7,8403,105,101,41,4,1,5.7,5.72,2157.0,2718,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,10400,15,NA,41927,600
541,606,75,1997-11-04,monthly,Prerov,north Moravia,138032,5,64.6,8819,99,67,30,4,2,5.3,5.66,4063.0,4505,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,22500,15,NA,79309,600
542,607,16,1995-02-17,monthly,Jindrichuv Hradec,south Bohemia,93931,8,56.9,8427,107,74,21,10,1,1.1,1.54,1874.0,1913,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,6700,15,NA,23404,600
543,608,32,1995-03-27,monthly,Ceska Lipa,north Bohemia,105058,10,81.0,9272,118,32,19,7,2,2.8,3.22,4340.0,4505,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,6100,15,NA,26733,600
544,609,63,1994-05-15,monthly,Vyskov,south Moravia,86513,5,50.5,8288,110,38,36,5,1,3.7,4.52,1562.0,1460,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,4680,15,NA,28037,700
545,610,74,1994-08-11,monthly,Ostrava - mesto,north Moravia,323870,1,100.0,10673,100,0,0,0,1,4.7,5.44,18782.0,18347,2,1.0,NA,NA,NA,NA,NA,NA,True,NA,57800,15,NA,116945,800
546,611,46,1997-07-21,monthly,Nachod,east Bohemia,112709,10,73.5,8369,117,48,20,7,3,1.7,2.31,2854.0,2618,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,2700,15,NA,18135,1000
547,612,1,1996-05-27,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,4500,15,NA,20978,300
548,614,25,1997-06-07,monthly,Klatovy,west Bohemia,88757,10,61.7,8554,113,60,33,3,2,2.4,2.68,1822.0,2218,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,3760,15,NA,42106,200
549,615,72,1996-04-09,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672.0,9208,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,2300,15,NA,27949,800
550,616,43,1993-10-14,monthly,Hradec Kralove,east Bohemia,161854,6,76.3,9425,125,73,21,6,1,1.7,2.5,4085.0,3891,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,9500,15,NA,37881,1100
551,617,74,1996-08-23,monthly,Ostrava - mesto,north Moravia,323870,1,100.0,10673,100,0,0,0,1,4.7,5.44,18782.0,18347,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,34500,15,NA,84237,200
552,618,1,1996-10-02,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,32400,15,12.0,82650,700
553,620,26,1996-02-18,monthly,Plzen - mesto,west Bohemia,170449,1,100.0,10787,131,0,0,0,1,2.6,3.09,6041.0,6261,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,4700,100,NA,25700,1000
554,621,52,1996-06-01,monthly,Usti nad Orlici,east Bohemia,139012,10,61.9,8363,108,59,41,8,3,2.5,3.49,2564.0,2799,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,41500,15,NA,80505,400
555,622,24,1997-06-22,monthly,Karlovy Vary,west Bohemia,122603,8,80.0,8991,128,25,21,6,2,1.3,2.01,5198.0,5273,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,29500,11,NA,66403,700
556,623,1,1993-03-24,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,3900,15,NA,28797,200
557,624,70,1993-10-11,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878.0,10108,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,63800,15,NA,146488,900
558,625,70,1995-07-12,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878.0,10108,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,62900,15,NA,145041,917
559,626,72,1993-11-11,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672.0,9208,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,30080,15,NA,49003,200
560,627,63,1993-02-05,monthly,Vyskov,south Moravia,86513,5,50.5,8288,110,38,36,5,1,3.7,4.52,1562.0,1460,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,24100,15,NA,102114,600
561,628,72,1994-01-03,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672.0,9208,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,5760,15,NA,49638,700
562,629,31,1994-07-25,monthly,Tachov,west Bohemia,51313,4,59.2,8930,108,34,12,3,1,3.5,4.2,1328.0,1452,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,9800,15,NA,27803,500
563,630,71,1993-06-29,monthly,Novy Jicin,north Moravia,161227,10,69.7,8678,102,5,35,11,4,5.9,5.57,4980.0,4595,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,7400,15,NA,32450,400
564,631,68,1996-03-25,monthly,Frydek - Mistek,north Moravia,228848,6,57.2,9893,96,15,40,18,2,4.0,4.72,5623.0,5887,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,5600,15,NA,42908,500
565,632,29,1996-05-14,monthly,Rokycany,west Bohemia,45714,6,55.6,8843,113,52,10,5,1,2.8,3.6,818.0,888,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,3960,15,NA,22332,400
566,633,57,1995-12-06,monthly,Hodonin,south Moravia,161954,8,48.0,8720,116,21,37,20,3,3.7,4.5,3729.0,3651,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,11950,15,NA,29795,700
567,635,21,1994-08-21,monthly,Tabor,south Bohemia,103347,7,67.0,9104,123,87,16,7,1,1.5,2.07,2299.0,2354,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,58100,0,NA,145877,-1626
568,636,75,1997-04-24,monthly,Prerov,north Moravia,138032,5,64.6,8819,99,67,30,4,2,5.3,5.66,4063.0,4505,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,4000,15,NA,25197,1000
569,637,49,1996-08-27,monthly,Semily,east Bohemia,75685,9,60.8,8208,155,31,28,5,1,1.8,2.26,1660.0,2123,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,6400,15,NA,26872,800
570,638,65,1995-06-28,monthly,Znojmo,south Moravia,114200,4,43.7,8403,105,101,41,4,1,5.7,5.72,2157.0,2718,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,23800,15,NA,59771,1000
571,639,1,1997-11-03,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,5300,15,NA,29472,500
572,640,32,1993-06-02,monthly,Ceska Lipa,north Bohemia,105058,10,81.0,9272,118,32,19,7,2,2.8,3.22,4340.0,4505,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,4300,15,NA,38909,1100
573,641,40,1997-06-22,monthly,Teplice,north Bohemia,128118,8,85.3,9317,97,9,16,6,3,6.4,7.07,6949.0,6872,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,30300,15,1.0,83442,800
574,643,64,1997-10-28,monthly,Zlin,south Moravia,197099,10,74.7,9624,145,29,41,10,2,1.6,2.31,4484.0,4265,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,10880,15,NA,44255,1100
575,644,4,1997-11-06,monthly,Kladno,central Bohemia,149893,6,67.4,9753,109,63,29,6,2,4.6,5.05,5244.0,5892,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,1500,15,NA,16920,300
576,645,70,1997-08-21,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878.0,10108,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,56200,15,NA,131915,900
577,646,51,1996-01-06,monthly,Trutnov,east Bohemia,121947,11,70.5,8541,131,37,28,7,3,2.5,2.97,3496.0,3839,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,9600,15,NA,45058,400
578,647,1,1997-04-28,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,12000,15,NA,62078,1100
579,648,13,1993-11-09,monthly,Rakovnik,central Bohemia,53921,2,41.3,8598,123,61,22,1,1,2.7,3.26,1597.0,1875,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,54100,15,37.0,129112,1100
580,650,3,1995-01-28,monthly,Beroun,central Bohemia,75232,5,41.7,8980,111,55,26,4,1,1.9,2.21,2824.0,2813,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,9300,15,NA,36187,1100
581,651,72,1993-11-28,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672.0,9208,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,64000,15,NA,120861,1100
582,652,21,1993-01-05,monthly,Tabor,south Bohemia,103347,7,67.0,9104,123,87,16,7,1,1.5,2.07,2299.0,2354,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,37600,15,NA,77207,700
